id,name,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg
b1e5bcaad32a3cac,Priscila Cachoeira,Zombie Girl,13,7,0,170.18,61.23,165.1,Orthodox,"Aug 19, 1988",4.11,44,7.23,43,0.15,33,67,0.0
9fe7af8b3fbe00a0,Preston Parsons,Pressure,11,6,0,180.34,77.11,180.34,Orthodox,"Jul 15, 1995",3.54,51,3.25,54,3.46,36,71,2.3
9edf2c9082cc2cd8,Blood Diamond,,3,3,0,180.34,77.11,193.04,Switch,"Jul 10, 1988",3.12,55,2.17,48,0.0,0,73,0.0
327d5f279895110d,Roman Dolidze,,15,4,0,187.96,83.91,193.04,Orthodox,"Jul 15, 1988",3.41,41,3.72,48,0.99,39,26,0.8
7b6e40a73b567072,Shonie Carter,Mr. International,51,31,7,177.8,77.11,,Southpaw,"May 03, 1972",1.62,36,2.32,47,0.75,66,75,0.0
f797f0c57a83353e,Trevor Smith,Hot Sauce,15,10,0,190.5,83.91,190.5,Orthodox,"Jan 05, 1981",3.29,55,3.31,51,1.7,32,60,0.7
21b8a0f5c231096f,Mark Coleman,The Hammer,16,10,0,185.42,92.99,190.5,Orthodox,"Dec 20, 1964",1.88,52,2.62,40,3.89,40,50,0.8
bda04c573563cc2e,Todd Duffee,,9,3,0,190.5,117.93,198.12,Orthodox,"Dec 06, 1985",5.93,37,2.87,56,0.72,25,90,0.0
e81dd0bb8a64b550,Charlie Ward,,3,3,0,180.34,77.11,,Orthodox,"Dec 17, 1980",1.64,19,7.21,53,0.0,0,0,0.0
497ba5b12a4bfc47,Jason Brilz,Hitman,22,6,1,180.34,92.99,180.34,Orthodox,"Jul 07, 1975",2.66,40,1.78,65,2.37,25,25,1.3
d66a46de8d705353,Jeremiah Wells,,12,4,1,175.26,77.11,187.96,Switch,"Oct 30, 1986",2.41,43,1.31,48,3.08,44,80,0.8
7f0b4a75ef3039a3,Eddie Sanchez,The Manic Hispanic,15,8,0,187.96,104.33,187.96,Orthodox,"Nov 04, 1982",3.45,43,3.3,43,1.13,26,42,0.0
c487223b0289bda9,Hector Aldana,,4,3,0,180.34,77.11,182.88,Orthodox,"Aug 17, 1988",3.59,38,5.08,59,0.93,100,0,0.0
db6d5f691aea3fd3,Wagner Campos,Galeto,12,10,0,167.64,65.77,,Southpaw,"Jul 31, 1981",1.54,41,2.53,51,2.71,100,0,0.0
28c55b4087a6f136,Elvis Mutapcic,The King,15,6,1,182.88,83.91,182.88,Orthodox,"Jul 19, 1986",3.41,40,4.27,38,0.0,0,81,0.0
326f94d6cfb1bf25,Ben Sosoli,Combat Wombat,7,3,0,182.88,120.2,182.88,Southpaw,"Dec 10, 1989",2.31,31,4.3,47,0.0,0,0,0.0
4ae4049426e0161d,Alexis Dufresne,Sneaky Zebra,6,3,0,175.26,61.23,,Orthodox,"Aug 31, 1990",1.33,27,3.33,60,1.5,50,50,0.0
aa72b0f831d0bfe5,Deiveson Figueiredo,Deus da Guerra,24,5,1,165.1,61.23,172.72,Orthodox,"Dec 18, 1987",2.82,54,3.64,49,1.69,35,58,1.4
cc8c623cca88f54f,Mayra Bueno Silva,Sheetara,10,5,1,167.64,56.7,167.64,Orthodox,"Aug 22, 1991",3.83,58,4.85,51,0.57,29,63,1.5
05fa626cb33d15b8,Andrea Lee,KGB,13,11,0,167.64,56.7,175.26,Orthodox,"Feb 11, 1989",4.62,45,3.91,61,1.65,52,53,0.6
6e7c758f5cdec01a,Paddy Holohan,The Hooligan,12,2,1,177.8,56.7,175.26,Orthodox,"May 03, 1988",2.13,46,2.81,46,2.88,47,71,1.3
e09dbbd5fe3f0fe2,Curtis Stout,,11,12,1,185.42,83.91,,Southpaw,"Nov 07, 1973",0.69,67,3.2,29,0.0,0,20,0.0
5580771f383e141f,Jesse Ronson,The Body Snatcher,21,12,0,177.8,70.31,177.8,Southpaw,"Dec 24, 1985",3.54,47,3.39,57,0.46,28,57,0.5
71002dbc1743b9a7,Felipe Arantes,Sertanejo,18,10,1,172.72,61.23,185.42,Orthodox,"Feb 09, 1988",2.37,45,2.66,64,0.93,47,41,0.7
adccbc19b22e19af,SeungGuk Choi,,7,3,0,167.64,56.7,162.56,Orthodox,"Dec 26, 1996",2.69,42,2.69,65,1.02,27,74,0.0
e78f601035d677f2,Justin Wren,The Viking,13,2,0,187.96,120.2,,Orthodox,"Apr 27, 1987",3.43,35,2.07,64,0.0,0,100,0.0
140567899d98978a,Robelis Despaigne,The Big Boy,5,2,0,200.66,120.2,213.36,Orthodox,"Sep 09, 1988",2.11,59,2.54,46,0.0,0,50,0.0
a6c20202c701e5ca,Sasha Palatnikov,,6,4,0,185.42,77.11,182.88,Switch,"Mar 15, 1989",6.69,53,5.44,52,0.72,100,70,0.0
bb2c3c3a466224af,Lone'er Kavanagh,,9,0,0,162.56,56.7,170.18,Orthodox,"Jun 09, 1999",3.73,50,3.42,61,1.85,50,100,0.0
2721bb808bb2523c,Curt Warburton,,13,6,0,182.88,70.31,185.42,Orthodox,,2.13,42,3.44,43,2.35,50,83,0.9
7279654c7674cd24,Klidson Abreu,White Bear,15,4,0,182.88,92.99,187.96,Orthodox,"Dec 24, 1992",2.05,40,2.9,55,0.64,20,80,0.0
e0ec3c3b6b611f7e,Hermes Franca,,24,17,0,167.64,70.31,180.34,Orthodox,"Aug 26, 1974",1.78,39,2.85,55,1.53,36,37,2.4
25af5e832f17b474,Jesus Pinedo,El Mudo,16,5,1,177.8,70.31,,Southpaw,"Jun 22, 1996",3.23,38,4.37,52,2.5,100,100,0.0
d247691a6c0e9034,Cub Swanson,,30,14,0,172.72,65.77,177.8,Orthodox,"Nov 02, 1983",4.79,51,4.0,59,1.01,50,63,0.4
de12bd65e2f46478,Pat Schilling,Thrilling,5,2,0,172.72,65.77,,Orthodox,"Aug 28, 1988",1.87,26,8.24,52,0.0,0,0,0.0
19ffeb5e3fffd6d5,Joe Charles,The Ghetto Man,6,13,0,185.42,117.93,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0
0641c21bec209472,Mike Jackson,The Truth,1,2,0,187.96,77.11,187.96,Orthodox,"Mar 22, 1985",4.49,57,3.73,62,0.71,33,88,0.0
b13da0b1a3aed3e7,Nick Ring,The Promise,14,4,0,182.88,83.91,187.96,Southpaw,"Feb 10, 1979",3.52,42,3.48,62,1.36,36,52,0.3
4f11e9ce318ffbcb,Anthony Christodoulou,,12,7,0,175.26,70.31,,Orthodox,"Jul 30, 1987",2.19,26,5.9,45,0.0,0,40,0.0
6e92eb1242b46636,Steve Montgomery,The Creepy Weasel,9,5,0,193.04,83.91,,Southpaw,"Dec 19, 1990",4.85,39,4.12,47,0.0,0,64,0.0
96924b0019b3aff1,Gaston Bolanos,The Dreamkiller,8,5,0,170.18,61.23,175.26,Orthodox,"Sep 14, 1992",3.28,49,2.4,50,0.66,100,42,0.0
5c2ce761399dc9c5,Marcin Bandel,Bomba,15,7,0,177.8,70.31,,Orthodox,"Oct 10, 1989",0.79,50,5.26,23,0.0,0,0,0.0
2b68d9f125d07b42,Jared Vanderaa,,12,10,0,193.04,120.2,203.2,Orthodox,"May 12, 1992",4.96,44,5.67,45,0.18,50,20,0.0
d1528ac5675558b1,Rashad Coulter,Daywalker,9,4,0,180.34,92.99,193.04,Orthodox,"Nov 27, 1981",4.82,56,6.68,50,0.0,0,62,0.0
06626b6287e1ae1e,Chris Padilla,Taco,16,6,0,175.26,70.31,187.96,Orthodox,"Sep 14, 1995",4.13,51,3.68,57,1.56,30,100,0.5
d71d968dc6ecfdaf,Katsuhisa Fujii,Shamoji,9,18,1,182.88,92.99,,Orthodox,"Aug 15, 1972",4.0,50,4.43,64,2.14,25,50,2.1
3bad7ef643840f67,Joe Lauzon,,28,16,0,177.8,70.31,180.34,Orthodox,"May 22, 1984",2.84,39,5.39,54,2.39,45,54,2.0
a6eb54ae17a551be,Gabriella Fernandes,Gabi,11,3,0,167.64,56.7,167.64,Southpaw,"Aug 13, 1993",3.56,48,5.19,52,0.44,18,68,0.2
62918a2118de08b2,Tom Murphy,,8,0,0,187.96,102.97,,Southpaw,"Nov 19, 1974",2.5,71,0.17,84,7.51,85,0,2.5
095854a135e6db55,Marcus Buchecha,,5,2,0,187.96,115.67,195.58,Orthodox,"Jan 08, 1990",1.6,40,2.73,52,1.0,9,0,0.0
a845f0735bc67405,Jake Matthews,The Celtic Kid,22,7,0,180.34,77.11,185.42,Orthodox,"Aug 19, 1994",3.44,43,2.63,60,1.51,42,67,0.6
f1f9e48a0d150757,Steve Cantwell,The Robot,7,6,0,187.96,83.91,190.5,Orthodox,"Dec 08, 1986",3.63,34,5.76,55,0.65,30,80,0.7
9f842be1a5337be6,Michihiro Omigawa,,17,14,1,167.64,65.77,172.72,Orthodox,"Dec 19, 1975",2.01,39,3.06,64,1.19,36,49,1.5
04d5718ed2661e8c,Jorge Gurgel,,14,10,0,170.18,70.31,175.26,Orthodox,"Jan 25, 1977",3.37,32,3.62,62,0.81,23,60,0.5
73ef22f25d0f70e2,Romie Aram,,7,1,0,177.8,77.11,,Orthodox,"Dec 02, 1977",1.8,35,2.83,50,2.5,62,83,0.0
d26934530dc5b248,Gilbert Aldana,El Peligro,6,2,0,185.42,113.4,,Orthodox,"Aug 25, 1977",2.91,54,6.26,26,2.57,40,33,0.0
601964f9654f911a,Tony Gravely,,23,9,0,165.1,61.23,175.26,Orthodox,"Sep 28, 1991",3.82,48,4.47,44,5.4,41,52,0.3
1a08b01fdabb6ae2,Tony Kelley,Primetime,8,3,0,175.26,61.23,177.8,Switch,"Jan 21, 1987",5.55,47,4.85,45,0.0,0,52,1.4
9560ff14eb3129f7,Giga Chikadze,Ninja,15,5,0,182.88,65.77,187.96,Orthodox,"Aug 25, 1988",3.82,42,3.48,60,0.19,33,65,0.2
cc84b68f862b466f,Eddie Yagin,The Filipino Phenom,16,7,1,170.18,65.77,,Orthodox,"Mar 23, 1979",3.13,30,5.77,42,0.0,0,62,1.0
528c24b99fbaab79,Johnny Eduardo,,28,13,0,170.18,61.23,180.34,Orthodox,"Aug 03, 1978",2.95,39,3.22,63,0.22,20,58,0.4
fcaae0385b514f11,Frank Shamrock,,23,10,2,177.8,83.91,,Orthodox,"Dec 08, 1972",4.75,53,4.66,57,0.35,50,37,1.1
4100c7a09497ad41,Kay Hansen,,7,6,0,157.48,52.16,160.02,Orthodox,"Aug 14, 1999",3.01,50,3.19,51,1.83,22,37,0.8
34e516ab361afb1c,Darrick Minner,,26,14,0,170.18,65.77,175.26,Orthodox,"Apr 28, 1990",2.63,65,2.28,35,2.4,72,66,2.7
18aecaf50f52e4c3,Phillip Miller,,16,0,0,180.34,83.91,,Orthodox,"Feb 20, 1979",1.61,54,1.93,50,3.62,25,100,0.6
b6c4451cb13c9303,Andy Ogle,The Little Axe,9,6,0,172.72,65.77,175.26,Orthodox,"Feb 16, 1989",2.24,44,2.23,50,1.44,26,58,0.0
84512339473dd300,Steven Koslow,Obi Won Shinobi The Pillow,6,1,0,170.18,56.7,175.26,Switch,"Jan 22, 1997",0.77,37,3.73,40,5.28,55,0,1.1
c814b4c899793af6,Rafael Fiziev,Ataman,13,4,0,172.72,70.31,180.34,Switch,"Mar 05, 1993",4.77,52,4.77,50,0.89,72,90,0.0
e375cb5caf4717b6,Piera Rodriguez,La Fiera,11,2,0,160.02,52.16,160.02,Orthodox,"Nov 11, 1992",3.54,47,2.81,55,4.53,54,73,0.0
13a0275fa13c4d26,Jared Cannonier,The Killa Gorilla,18,9,0,180.34,83.91,195.58,Switch,"Mar 16, 1984",4.6,50,4.49,56,0.46,44,64,0.0
6e344b71421103da,Magomed Gadzhiyasulov,,9,1,0,187.96,92.99,190.5,Orthodox,"Nov 04, 1993",2.89,49,1.64,62,3.67,73,61,0.0
c742287ed86a09bc,Jessica Penne,,14,9,0,165.1,52.16,170.18,Orthodox,"Jan 30, 1983",2.63,33,5.05,45,1.29,18,36,0.5
ae7fe94f117f98cf,Joaquim Silva,Netto BJJ,13,6,0,172.72,70.31,175.26,Southpaw,"Feb 05, 1989",3.66,43,4.53,53,0.39,50,69,0.8
4c2d90e335e6df19,Alexis Davis,,21,11,0,167.64,61.23,172.72,Orthodox,"Oct 04, 1984",4.63,49,4.45,54,0.95,44,34,0.7
b4537562f88ac582,Khalid Taha,The Warrior,13,5,0,165.1,61.23,175.26,Orthodox,"Feb 15, 1992",2.64,32,4.12,46,0.0,0,61,0.2
c0c36a5b3d5bbdd5,Mike Stumpf,,11,4,0,177.8,77.11,,,"Aug 01, 1986",3.34,43,8.85,47,1.59,25,33,0.8
eb393afdbe3293d5,Ismael Bonfim,Marreta,20,5,0,172.72,70.31,180.34,Orthodox,"Dec 28, 1995",5.73,55,3.1,70,0.96,33,76,0.0
771b60ff889661c8,Mark Scanlon,,9,2,0,175.26,77.11,,Orthodox,,2.2,35,3.33,48,3.0,75,25,2.0
2a8502954f49e682,Vinicius Queiroz,Spartan,8,4,0,200.66,99.79,,Orthodox,"Aug 29, 1983",3.67,51,4.1,41,5.07,70,100,0.7
99bd87a300079ed9,Erik Koch,Phoenix,16,6,0,177.8,77.11,180.34,Southpaw,"Oct 04, 1988",2.33,42,2.82,47,1.02,42,81,1.0
6ceff86fae4f6b3b,Jason DeLucia,,33,21,1,180.34,86.18,,Southpaw,"Jul 24, 1969",0.0,0,0.0,0,0.0,0,0,0.0
c06a9b48d4132c8e,James Moontasri,Moon Walker,9,5,0,177.8,77.11,180.34,Switch,"Apr 10, 1988",2.39,48,3.86,40,0.0,0,79,0.2
b7ffa72aa148599a,KJ Noons,King,13,9,0,177.8,70.31,177.8,Orthodox,"Dec 07, 1982",3.68,35,3.78,65,0.08,20,68,0.0
18524b46c570730b,Mark Hall,,5,6,0,182.88,86.18,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
28ba5f27e473420c,Alexandre Ferreira,Cacareco,18,6,0,170.18,92.99,,Orthodox,"Apr 25, 1979",2.57,60,8.14,42,0.0,0,0,0.0
91720876db0ee468,Jason Gilliam,,14,9,0,182.88,77.11,,Orthodox,,0.79,33,3.14,42,0.0,0,0,0.0
4f2fcbefb668689d,Jake Rosholt,,12,5,0,185.42,83.91,,Orthodox,"Feb 09, 1982",2.68,53,2.33,49,6.51,68,0,1.8
242d36d241b43c12,Kron Gracie,,5,3,0,175.26,65.77,177.8,Southpaw,"Jul 11, 1988",2.95,42,5.73,51,0.35,25,0,0.7
88d7b6d8230e1f3f,Saparbeg Safarov,,9,3,0,185.42,83.91,198.12,Orthodox,"Oct 14, 1986",4.03,48,2.96,47,2.52,41,33,0.0
5b407acfe0ef9b76,Nick Osipczak,,6,3,0,187.96,77.11,193.04,Orthodox,"Dec 30, 1984",2.83,50,3.77,50,1.2,45,71,1.0
a8aba6fd8a463043,Jess Liaudin,The Joker,20,11,0,175.26,77.11,182.88,Orthodox,,2.46,51,2.76,41,3.28,53,30,1.6
ee624ee2a18f2a43,Jorge Lopez,,11,5,0,177.8,77.11,,Orthodox,"Nov 21, 1988",2.47,59,2.57,50,3.5,41,81,0.0
23a6e307077c6ccc,Enrique Marin,Wasabi,10,4,0,177.8,77.11,,,"Sep 02, 1986",1.43,33,3.0,50,2.5,38,60,1.0
df2cf66d8c0123db,Noe Hernandez,,5,5,0,,,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
c8cca8f3de5be4b4,Jorge Patino,Macaco,38,19,2,172.72,77.11,,Orthodox,"Aug 05, 1973",1.33,30,3.14,53,0.54,25,50,0.0
c8097968da5e5f13,Chris Wade,,12,3,0,177.8,70.31,177.8,Orthodox,"Sep 30, 1987",1.7,53,1.75,51,2.6,51,55,1.1
e4bde462b043d3e1,Sanae Kikuta,,31,9,3,175.26,90.72,,Orthodox,"Sep 10, 1971",0.7,45,0.9,52,1.6,63,25,1.8
bba678d312590087,Andre Pederneiras,,1,1,2,172.72,70.31,,Orthodox,"Mar 22, 1967",0.0,0,0.0,0,0.0,0,0,0.0
1a2bf44edb8055b6,Serhiy Sidey,,12,2,0,180.34,61.23,182.88,Switch,"Jul 04, 1996",4.49,39,4.26,54,1.58,25,20,1.3
2804ce8dadab5770,Marcelo Rojo,Pitbull,16,10,0,172.72,65.77,180.34,Orthodox,"Jul 02, 1988",4.92,39,6.42,55,0.46,50,66,0.0
c739c2995a275314,Yanal Ashmouz,Red Fox,8,2,0,175.26,70.31,175.26,Orthodox,"Mar 31, 1995",2.88,50,4.78,50,3.24,38,64,0.0
388abbf8832b5adf,Jeff Joslin,The Inferno,5,3,0,182.88,77.11,,Orthodox,"Apr 30, 1975",2.17,39,1.57,65,0.5,33,64,0.5
e0b0cf71e0d69dd0,Kanako Murata,,12,3,0,154.94,52.16,157.48,Orthodox,"Aug 10, 1993",2.15,56,2.4,53,3.38,56,100,0.8
ec23c1be628d8057,Trevin Jones,5 Star,13,10,0,170.18,61.23,177.8,Southpaw,"Aug 04, 1990",2.13,37,4.29,39,0.62,15,60,0.2
2844b047183a1adb,Luis Pena,Violent Bob Ross,9,3,0,190.5,70.31,190.5,Southpaw,"Jul 05, 1993",3.66,46,3.12,51,1.17,33,48,1.2
185fb0200a4605e6,Steve Kennedy,The Steamrolla,24,8,0,180.34,77.11,,Orthodox,"Mar 07, 1983",2.28,35,5.52,45,2.51,33,0,0.0
b1a3e0aca758b322,Derek Brunson,The One,23,9,0,185.42,83.91,195.58,Southpaw,"Jan 04, 1984",3.51,47,3.05,51,3.14,33,85,0.6
96d173b7f92aa520,Onassis Parungao,,2,1,0,180.34,90.72,,,,0.0,0,0.0,0,0.0,0,0,0.0
9384e71bca6c409d,Marco Tulio,Matuto,14,1,0,182.88,83.91,187.96,Orthodox,"Jun 13, 1994",7.54,60,2.53,61,0.88,20,0,0.4
bb1a2cdad6ff34db,Jason Knight,The Kid,20,5,0,177.8,65.77,180.34,Orthodox,"Jul 14, 1992",2.95,33,3.02,51,1.31,31,47,1.7
e93b04e308913c2e,Dooho Choi,The Korean Superboy,16,4,1,177.8,65.77,177.8,Orthodox,"Apr 10, 1991",4.67,56,4.02,56,1.43,53,47,0.6
aee8eecfc4bfb1e7,Bobby Southworth,,10,6,0,187.96,92.99,,Orthodox,"Dec 16, 1969",0.99,39,1.38,65,3.98,78,64,1.3
ec33146e43e58933,Xavier Foupa-Pokam,Professor X,32,22,0,185.42,83.91,,Open Stance,"Jul 03, 1982",1.47,43,2.5,49,0.0,0,16,0.0
0abcf6bc47191219,Bruno Lopes,Brunao,14,2,0,187.96,92.99,187.96,Orthodox,"Apr 24, 1993",2.81,43,3.38,57,2.51,33,100,0.0
cbf94e4c4af4ff6d,Nate Loughran,,11,2,0,187.96,83.91,,Orthodox,"Jul 28, 1980",1.81,40,4.11,59,0.0,0,0,2.1
75bbd2206a15319f,Edwin DeWees,Babyface,38,17,0,185.42,83.91,,Orthodox,"Aug 07, 1982",1.53,33,6.19,39,2.18,66,0,3.3
25433871e4eee0f4,Alberto Crane,,15,5,0,165.1,70.31,,Orthodox,"Jul 14, 1976",0.43,25,2.61,57,0.0,0,50,4.0
f703250471acaf96,Harry Hunsucker,The Hurricane,7,6,0,187.96,92.99,190.5,Orthodox,"Jan 03, 1989",3.54,52,6.53,42,0.0,0,0,2.0
41cc71cbf210e0fe,Hyder Amil,The Hurricane,11,1,0,175.26,65.77,177.8,Switch,"May 28, 1990",6.84,57,4.18,51,0.77,20,81,1.2
117a06469813e4ef,ChangHo Lee,,11,1,0,172.72,61.23,175.26,Orthodox,"May 09, 1994",4.92,67,2.35,39,3.27,33,37,0.4
a6d8bfe9e0c8153b,Kevin Burns,The Fire,12,7,0,177.8,77.11,187.96,Orthodox,"Mar 03, 1980",2.74,38,4.3,52,0.28,50,47,0.8
1ae8f3c723aacff4,Ricardo Ramos,,17,7,0,175.26,65.77,182.88,Orthodox,"Aug 01, 1995",2.97,36,4.06,54,2.57,57,70,0.7
77d7295d1b22c694,Alessio Di Chirico,Manzo,13,7,0,182.88,83.91,187.96,Orthodox,"Dec 12, 1989",3.32,39,3.44,61,1.46,39,83,0.0
a1f6999fe57236e0,Wanderlei Silva,The Axe Murderer,35,13,1,180.34,92.99,187.96,Orthodox,"Jul 03, 1976",2.79,40,2.19,60,0.97,53,62,0.6
5f99b2bafb10305f,Daron Cruickshank,Detroit Superstar,18,10,0,172.72,70.31,182.88,Switch,"Jun 11, 1985",2.88,38,2.98,57,2.04,41,60,0.2
2c2caf2f2bab9df5,Humberto Bandenay,,14,7,0,180.34,65.77,180.34,Southpaw,"Sep 04, 1994",2.22,41,4.79,41,2.9,46,62,0.5
4f853e98886283cf,Carlo Prater,Neo,31,18,1,180.34,70.31,182.88,Switch,"Jun 25, 1981",2.03,47,4.07,35,0.43,9,57,1.7
32feae6d9a1e5047,Quang Le,Bang,9,2,0,167.64,61.23,177.8,Orthodox,"Oct 18, 1991",2.7,37,4.53,47,3.15,35,100,0.5
01afe0916a40c7c5,Shavkat Rakhmonov,Nomad,19,0,0,185.42,77.11,195.58,Orthodox,"Oct 23, 1994",3.25,60,2.17,51,1.4,25,85,1.2
39d309957c5c210d,Mario Pinto,,10,0,0,195.58,120.2,200.66,Orthodox,"Mar 14, 1998",3.67,71,5.29,51,0.0,0,100,0.0
36541f1e6c5d4955,Viviane Araujo,Vivi,13,7,0,162.56,56.7,172.72,Orthodox,"Nov 21, 1986",3.84,47,4.83,55,1.72,43,75,0.6
f2925e6db404bf1d,Robbie Lawler,Ruthless,30,16,0,180.34,77.11,187.96,Southpaw,"Mar 20, 1982",3.85,47,4.67,59,0.65,64,65,0.0
7649c4c95b824488,Josh Hendricks,,19,11,0,187.96,106.59,,Southpaw,"Aug 28, 1976",0.98,20,11.8,29,0.0,0,0,0.0
cbb682f5fcc44bfc,Anthony Pettis,Showtime,24,10,0,177.8,70.31,182.88,Orthodox,"Jan 27, 1987",3.05,47,3.44,54,0.61,50,60,1.1
5d495dec23d7c68e,Francis Marshall,Fire,8,3,0,175.26,65.77,182.88,Orthodox,"Mar 03, 1999",3.46,33,4.1,54,2.75,44,66,0.4
be68b375707dcb85,Spike Carlyle,Alpha Ginger,9,3,0,172.72,65.77,180.34,Switch,"May 06, 1993",2.55,54,3.85,30,3.34,36,57,0.5
38c626ca912c7bac,Damir Hadzovic,The Bosnian Bomber,14,8,0,175.26,70.31,177.8,Orthodox,"Aug 08, 1986",3.34,47,3.74,59,0.91,54,34,0.1
1af1170ed937cba7,Kayla Harrison,,19,1,0,172.72,61.23,167.64,Southpaw,"Jul 02, 1990",4.29,62,1.1,66,2.84,37,100,0.9
f2c8ebbeafd45f2b,Aaron Riley,,30,14,1,172.72,70.31,175.26,Southpaw,"Dec 09, 1980",3.45,34,3.78,61,1.18,34,60,0.1
0052de90691d4a93,Davi Ramos,Tasmanian Devil,10,4,0,167.64,70.31,177.8,Orthodox,"Nov 05, 1986",2.64,37,3.44,56,1.95,40,83,0.6
b15862fcd6ded451,Carlos Mota,Tizil,8,2,0,162.56,56.7,175.26,Orthodox,"Apr 15, 1995",0.8,41,1.13,54,0.0,0,50,1.0
cc6f9d1e89f3449a,Manvel Gamburyan,The Anvil,15,10,0,165.1,61.23,170.18,Orthodox,"May 08, 1981",2.13,41,2.83,55,3.26,34,69,0.7
eef9b891edbd4604,Mark Hunt,Super Samoan,13,14,1,177.8,120.2,182.88,Orthodox,"Mar 23, 1974",2.81,43,2.9,51,0.51,55,64,0.2
6d7886b094b471ac,Sean Gannon,The Cannon,2,1,0,190.5,120.2,,Southpaw,,0.0,0,6.38,28,0.0,0,50,0.0
668222c99c5c311d,Matt Lucas,Luke Duke,15,3,0,185.42,92.99,,,,1.27,48,3.93,40,1.0,10,0,0.0
fef3d17e27e916e7,Antonio Carvalho,Pato,15,6,0,175.26,65.77,177.8,Orthodox,"May 30, 1979",3.03,29,3.62,64,0.0,0,100,0.0
546015aa2ad945fd,Rory Singer,Outburst,11,9,0,187.96,83.91,195.58,Orthodox,"May 28, 1976",2.55,39,2.42,63,0.39,25,64,0.8
7b310409440c9102,Zhang Lipeng,The Warrior,23,9,1,180.34,70.31,180.34,Southpaw,"Mar 10, 1990",1.28,48,1.88,53,1.75,30,69,0.8
6dd758d34da8d254,Ron Stallings,The Choir Boy,14,8,0,187.96,77.11,190.5,Southpaw,"Jan 25, 1983",3.22,60,3.26,51,0.0,0,71,0.0
e983c62faf677ab2,Pedro Nobre,The Rock,18,4,2,165.1,61.23,,,"Feb 13, 1986",1.37,30,9.16,35,0.0,0,0,0.0
1ed32eaaba9ffe10,Jumabieke Tuerxun,The Wild Wolf,19,4,1,170.18,61.23,,Orthodox,"Apr 17, 1986",1.6,28,3.08,59,0.47,11,66,0.9
3fa97913cfd205d3,Alessandro Costa,Nono,14,4,0,162.56,56.7,170.18,Orthodox,"Jan 28, 1996",4.14,47,3.5,57,0.27,12,90,0.0
63b65af1c5cb02cb,Ken Shamrock,The World's Most Dangerous Man,28,17,2,185.42,92.99,182.88,Orthodox,"Feb 11, 1964",1.47,46,4.3,39,0.94,60,44,2.5
abbc4fc02e0d84b3,Eric Martin,,0,1,0,,,,,,0.0,0,0.0,0,0.0,0,0,0.0
c03a5022f8439f2a,Chad Laprise,The Disciple,13,4,0,177.8,77.11,180.34,Orthodox,"Jul 23, 1986",4.78,42,3.59,65,1.05,54,78,0.0
90e0985df05e51bc,Ray Rodriguez,The Judge,16,8,0,170.18,61.23,177.8,Orthodox,"Dec 10, 1987",0.9,27,3.89,40,1.42,50,44,0.0
da4628f173337902,Don Shainis,Shameless,12,5,0,167.64,65.77,170.18,Orthodox,"Sep 16, 1990",3.42,50,5.87,31,0.97,25,20,1.9
55ed59d541f8b90c,Rolando Dy,Dy Incredible,9,7,1,172.72,65.77,175.26,Orthodox,"Aug 11, 1990",3.04,37,4.47,52,0.3,20,68,0.0
bf9bc96336922271,Alex Ricci,,10,5,0,180.34,70.31,,Orthodox,"Jul 21, 1982",2.48,41,2.53,64,0.0,0,64,0.0
12f91bfa8f1f723b,Joanne Wood,JoJo,17,8,0,167.64,56.7,165.1,Orthodox,"Dec 23, 1985",7.1,51,4.89,51,1.52,55,58,0.3
8788beb528894f33,Donnie Chappell,,0,1,0,180.34,80.74,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0
0978385b2bd9ef9b,Nick Aguirre,Slick,7,2,0,175.26,61.23,187.96,Southpaw,"Jan 15, 1996",0.73,33,2.89,45,1.16,20,33,0.6
3c921b1a30fdcbdd,Mike Ricci,The Martian,11,5,0,182.88,70.31,193.04,Southpaw,"Mar 18, 1986",1.8,32,1.64,65,0.67,100,54,0.0
b4c96c3d9139bf0e,Patrick Walsh,The Beast of the East,10,3,0,180.34,83.91,,,"Nov 28, 1988",2.03,19,2.83,64,3.0,54,100,1.5
6d1bffff14897645,Santiago Ponzinibbio,Argentine Dagger,31,9,0,182.88,77.11,185.42,Orthodox,"Sep 26, 1986",4.78,41,4.68,61,0.6,27,71,0.0
72e5e5a6edfa8223,Marcos Mariano,Dhalsim,6,6,0,185.42,70.31,193.04,Switch,"Oct 12, 1986",0.25,27,2.11,43,0.0,0,28,0.0
4bf6b225ff6099c4,Domingo Pilarte,Son of Fire,8,3,0,182.88,61.23,185.42,Southpaw,"Jan 05, 1990",1.31,47,2.96,40,1.2,42,54,0.8
68c7ad953455c73f,Don Madge,Magic Man,9,3,1,182.88,70.31,182.88,Southpaw,"Nov 12, 1990",2.08,52,0.74,67,2.22,25,80,0.7
80daefbed11ce998,Alejandro Perez,Turbo,23,9,1,167.64,61.23,170.18,Orthodox,"Sep 02, 1989",3.45,35,3.18,61,0.54,22,70,0.3
6cbb7661c3258617,Felix Lee Mitchell,,2,7,0,,,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
